71	-1	-1	-1	7	-1	-1	63	64	68	-1	60	-1	99	8	40	-1	56	-1	17	44	80	-1	38	8	67	76	43	37	-1	75	0	29	-1	-1	26	3	70	48	76	91	-1	76	-1	21	-1	-1	-1	-1	-1	42	50	-1	-1	-1	-1	5	40	97	50	68	0	86	-1	40	81	77	61	65	-1	-1	-1	96	60	-1	92	33	7	-1	-1	13	28	-1	91	-1	-1	53	28	-1	-1	82	-1	94	78	16	43	68	-1	82	-1
-1	-1	26	-1	-1	96	67	55	75	29	15	96	-1	62	77	70	68	22	45	33	-1	-1	57	72	0	-1	38	0	37	49	90	21	52	-1	-1	17	87	-1	10	44	-1	21	-1	2	23	1	73	-1	42	29	-1	-1	36	-1	80	57	-1	0	49	0	64	19	0	-1	89	-1	84	2	94	9	79	-1	-1	2	70	31	-1	96	71	58	3	41	90	-1	6	0	-1	-1	85	55	37	27	-1	-1	-1	33	92	23	-1	-1
95	16	56	-1	-1	5	43	79	48	20	40	-1	98	60	47	-1	38	19	79	-1	99	59	14	64	-1	79	15	-1	-1	97	35	50	77	-1	37	-1	79	46	94	61	-1	-1	-1	34	15	54	-1	91	34	30	-1	98	23	80	28	4	-1	31	26	85	98	74	-1	0	13	81	80	96	80	-1	15	79	36	77	80	52	23	-1	50	88	67	14	88	-1	-1	-1	55	-1	38	90	32	45	27	-1	-1	95	-1	-1	90	18
13	-1	27	93	38	80	-1	6	57	28	96	11	18	2	89	36	21	-1	-1	-1	71	39	73	-1	-1	-1	97	8	44	73	59	12	83	74	-1	-1	37	37	-1	-1	-1	84	44	70	40	7	63	53	-1	-1	-1	19	-1	47	43	80	86	-1	-1	96	-1	87	6	98	0	-1	-1	-1	62	-1	-1	-1	0	44	83	-1	73	91	-1	-1	13	98	9	22	-1	6	96	64	21	93	-1	-1	-1	14	-1	-1	99	59	-1	89
-1	33	75	4	29	-1	-1	-1	38	-1	-1	12	74	-1	75	63	35	51	-1	68	0	0	1	-1	95	7	-1	-1	12	-1	-1	80	58	54	-1	67	18	59	-1	37	71	19	68	57	9	-1	23	72	-1	98	89	-1	-1	55	48	-1	51	77	-1	20	89	5	55	9	55	0	77	22	-1	90	10	49	39	32	48	84	-1	13	74	45	64	-1	-1	32	-1	-1	-1	38	26	-1	-1	8	-1	14	57	-1	23	43	39	64
-1	75	-1	33	-1	-1	84	48	-1	64	-1	16	-1	56	-1	30	20	69	-1	-1	-1	71	76	-1	82	-1	-1	-1	10	9	33	47	98	-1	64	97	66	-1	69	-1	0	99	1	24	59	99	-1	54	1	-1	-1	62	22	32	-1	58	67	82	63	-1	47	99	42	-1	31	80	0	8	2	-1	40	16	24	17	-1	37	65	-1	82	-1	-1	68	-1	22	5	95	37	54	17	30	5	51	-1	38	91	-1	0	98	84	-1
62	-1	-1	94	69	-1	12	37	64	59	78	28	91	81	-1	48	80	25	37	-1	43	-1	87	14	83	-1	58	76	80	63	69	8	55	1	-1	79	-1	-1	88	-1	60	26	61	38	8	39	89	-1	65	72	-1	73	96	36	75	-1	96	27	11	-1	56	16	67	-1	21	49	24	0	-1	1	4	10	-1	1	97	86	27	5	-1	-1	31	-1	18	-1	-1	-1	-1	-1	81	45	38	-1	16	57	42	58	-1	69	17	18
32	-1	-1	61	74	-1	-1	-1	96	-1	-1	53	-1	-1	30	-1	85	12	-1	38	-1	73	93	48	48	4	47	-1	80	84	-1	-1	10	10	35	69	14	32	82	86	78	-1	67	65	20	57	85	-1	-1	37	95	70	45	2	55	73	55	-1	91	-1	-1	-1	15	55	92	32	64	20	0	-1	16	14	49	47	36	52	-1	92	36	-1	-1	33	-1	66	8	47	53	-1	65	72	-1	-1	61	-1	20	71	0	83	49	51
-1	10	8	-1	48	-1	93	4	23	22	75	45	-1	95	-1	-1	-1	-1	-1	76	34	26	7	-1	-1	-1	96	-1	88	94	29	67	-1	-1	-1	19	-1	-1	46	63	-1	12	49	15	64	27	86	58	68	-1	-1	-1	-1	-1	-1	24	68	-1	97	9	86	86	15	-1	28	38	-1	52	94	0	17	51	-1	18	-1	-1	86	74	93	52	84	-1	-1	-1	-1	76	62	-1	69	45	-1	30	-1	-1	3	-1	-1	94	85	-1
63	75	-1	89	88	33	57	-1	25	93	69	70	80	-1	-1	6	-1	-1	48	78	7	-1	68	-1	49	51	-1	56	-1	-1	-1	14	68	28	14	86	30	43	30	44	63	-1	37	48	32	45	-1	-1	70	3	18	-1	92	62	33	-1	53	22	0	66	81	3	89	-1	57	73	48	-1	-1	-1	0	83	-1	-1	-1	78	-1	75	99	88	-1	-1	-1	-1	-1	-1	79	46	73	52	45	14	98	-1	37	34	55	23	46	75
60	72	-1	-1	-1	17	-1	17	-1	61	71	9	5	-1	65	16	76	64	53	85	-1	-1	21	-1	42	-1	-1	18	-1	10	-1	71	-1	-1	92	48	83	-1	81	34	91	-1	95	72	20	93	65	-1	-1	37	50	40	75	47	46	77	-1	21	96	33	78	12	65	50	92	-1	44	-1	-1	70	56	0	92	51	72	-1	2	-1	94	-1	2	15	32	73	88	8	54	-1	-1	31	28	92	11	95	80	-1	13	11	9	56
32	-1	56	-1	29	20	68	62	-1	60	57	16	31	61	73	94	-1	-1	28	65	87	11	40	-1	65	67	-1	42	42	-1	-1	75	68	75	73	25	-1	-1	53	-1	70	23	16	32	26	-1	42	27	64	-1	-1	11	75	12	26	-1	53	48	-1	85	79	91	28	-1	50	60	84	76	54	95	93	11	0	40	16	33	67	-1	1	32	8	81	-1	70	13	47	41	2	-1	55	-1	29	33	42	-1	-1	5	74	3	62
21	-1	23	62	41	37	10	-1	27	36	-1	-1	81	2	77	-1	-1	72	24	-1	-1	-1	91	42	40	42	22	85	-1	25	91	-1	-1	62	33	21	-1	87	7	-1	52	-1	-1	79	46	34	-1	15	90	43	-1	43	61	-1	33	1	89	42	52	-1	-1	90	97	-1	18	47	-1	31	69	-1	4	13	97	0	40	69	91	44	80	-1	15	20	15	83	-1	19	64	51	90	75	44	36	88	-1	8	65	4	-1	36	42
38	-1	91	63	65	63	40	-1	-1	-1	-1	44	49	42	38	-1	-1	54	87	42	4	-1	83	-1	-1	14	90	27	-1	-1	-1	7	-1	83	-1	93	48	-1	-1	-1	8	20	9	-1	89	59	-1	-1	96	30	79	0	47	37	39	-1	36	27	-1	-1	-1	58	35	53	38	-1	69	-1	69	82	-1	-1	-1	-1	0	-1	20	71	40	55	46	22	49	-1	50	37	-1	82	48	-1	36	-1	86	60	5	34	73	55	-1	11
48	-1	-1	79	-1	-1	-1	-1	62	38	44	38	89	65	48	36	-1	-1	-1	-1	-1	71	51	-1	36	88	-1	27	72	5	84	25	93	34	-1	-1	-1	-1	97	39	-1	14	61	36	90	94	-1	80	-1	-1	-1	-1	4	81	61	52	46	54	50	-1	17	54	74	25	-1	75	48	-1	57	84	-1	72	97	77	98	0	92	92	19	-1	0	9	84	54	9	-1	83	4	64	35	42	-1	-1	34	-1	42	37	48	46	80
-1	78	18	82	56	67	-1	-1	-1	22	28	-1	54	88	68	-1	-1	76	74	27	60	-1	73	62	-1	94	85	90	63	53	-1	41	9	-1	-1	6	71	98	67	89	-1	56	83	3	24	65	8	52	96	-1	27	-1	81	1	-1	-1	36	-1	85	35	87	-1	24	81	30	1	-1	-1	61	-1	42	-1	-1	-1	-1	5	0	4	87	1	97	-1	-1	52	91	92	67	-1	73	63	21	18	89	26	84	78	66	-1	24	-1
28	98	10	81	13	24	-1	22	-1	18	-1	67	20	89	78	-1	88	32	35	1	-1	65	79	-1	92	62	59	96	42	-1	-1	-1	84	16	37	68	-1	63	72	69	64	64	18	79	26	-1	3	84	-1	51	2	42	43	96	79	24	2	86	-1	87	5	98	10	-1	78	-1	92	-1	38	3	52	-1	86	-1	66	52	99	0	-1	45	7	-1	94	67	7	-1	43	95	3	57	45	4	-1	24	63	9	-1	-1	3	35
-1	-1	46	89	-1	-1	76	-1	18	-1	49	-1	61	-1	40	-1	27	-1	19	-1	-1	-1	21	62	30	89	-1	20	97	-1	-1	89	65	99	0	-1	-1	88	7	67	61	-1	-1	-1	17	10	-1	94	98	-1	-1	54	-1	22	46	30	84	41	-1	82	-1	10	90	31	78	-1	-1	13	3	81	-1	56	56	49	-1	-1	-1	-1	0	-1	41	31	63	2	21	43	77	-1	52	-1	2	11	26	-1	80	-1	12	-1	37	13
3	0	76	38	29	38	-1	-1	25	-1	69	39	-1	-1	42	54	-1	91	38	84	-1	49	72	-1	58	47	92	16	97	-1	12	53	28	-1	90	-1	97	78	-1	95	-1	9	9	-1	61	-1	61	-1	-1	-1	24	38	48	-1	-1	17	61	94	26	15	11	70	23	-1	44	-1	96	-1	-1	57	29	77	93	18	15	17	-1	57	79	0	72	43	29	10	44	13	99	29	-1	38	36	67	84	4	75	93	19	66	-1	41
3	-1	-1	78	90	84	-1	76	-1	30	39	-1	-1	98	19	56	49	-1	0	-1	-1	-1	6	-1	46	24	80	-1	62	-1	-1	-1	-1	70	9	-1	53	-1	55	74	-1	73	-1	-1	28	55	-1	-1	-1	-1	87	47	-1	70	69	-1	43	-1	-1	-1	84	-1	-1	-1	29	-1	76	93	81	98	67	92	21	72	-1	84	63	-1	-1	43	0	-1	39	-1	-1	-1	-1	-1	-1	64	24	-1	65	81	-1	41	35	22	28	9
68	-1	-1	63	24	50	59	39	45	-1	89	22	-1	51	-1	7	49	11	-1	77	4	21	-1	-1	-1	-1	33	-1	45	17	-1	17	88	-1	-1	99	13	53	80	54	78	87	-1	23	32	-1	-1	32	7	99	63	0	81	7	93	65	65	95	54	38	11	67	-1	12	-1	-1	39	10	62	-1	-1	34	1	40	95	40	45	-1	22	61	20	0	7	-1	91	-1	37	-1	40	17	4	61	-1	75	70	69	89	12	-1	-1
82	-1	33	-1	30	65	94	92	4	-1	24	66	74	32	14	20	70	-1	88	-1	8	-1	-1	39	-1	-1	45	37	-1	-1	50	1	29	84	-1	95	90	-1	96	-1	60	77	-1	91	-1	78	-1	7	-1	-1	30	92	13	39	42	55	56	97	77	-1	29	78	10	-1	3	64	54	59	22	-1	4	51	-1	-1	57	96	61	-1	30	95	-1	9	0	-1	68	56	13	66	-1	69	13	81	2	72	-1	21	21	-1	78	57
3	42	-1	-1	-1	54	81	4	74	47	47	98	52	51	-1	-1	24	66	80	2	88	51	85	-1	-1	96	-1	14	-1	30	33	-1	62	-1	54	-1	18	64	-1	-1	41	-1	-1	79	-1	39	-1	62	63	-1	7	-1	58	85	-1	4	-1	-1	92	31	54	62	61	15	11	75	39	25	92	96	5	47	0	-1	75	-1	43	14	41	93	41	20	-1	0	-1	34	29	20	33	-1	38	69	73	-1	14	-1	70	44	43	29
-1	68	-1	17	76	60	41	-1	37	35	-1	88	-1	32	-1	53	65	93	1	61	76	47	-1	-1	96	72	-1	-1	93	-1	46	15	2	13	-1	66	15	88	-1	73	-1	-1	0	75	33	-1	85	33	38	42	72	22	-1	36	-1	11	21	74	25	57	87	52	63	15	-1	27	4	66	74	-1	-1	-1	-1	92	96	79	-1	85	62	33	-1	73	-1	-1	0	37	49	31	56	-1	87	61	47	-1	13	-1	68	95	0	38
49	-1	-1	72	-1	12	57	-1	-1	52	-1	90	-1	-1	-1	-1	83	77	1	62	-1	53	25	64	-1	16	-1	40	24	-1	13	8	-1	91	54	70	-1	-1	-1	-1	-1	1	-1	20	-1	0	-1	69	6	21	66	27	86	73	27	18	33	12	-1	15	-1	89	-1	50	-1	-1	37	19	39	-1	52	95	-1	71	-1	25	-1	48	11	47	40	10	35	-1	48	0	-1	36	41	56	63	-1	-1	48	48	17	66	4	50	55
-1	40	38	36	8	45	7	6	1	54	49	-1	72	10	28	79	-1	35	90	-1	87	88	21	99	96	50	-1	39	87	43	89	78	-1	80	26	87	-1	-1	79	68	-1	-1	76	43	9	48	13	-1	-1	72	68	78	92	-1	-1	-1	45	-1	48	74	25	1	-1	13	4	9	80	90	77	-1	11	-1	84	-1	87	87	92	33	-1	-1	8	46	58	64	-1	-1	0	-1	8	-1	-1	41	9	-1	-1	-1	-1	-1	9	53
12	45	88	93	53	46	18	63	97	-1	97	-1	55	-1	-1	35	-1	2	-1	63	14	-1	-1	55	97	64	18	15	54	-1	-1	5	69	60	43	53	12	46	70	28	-1	69	-1	-1	-1	47	30	76	50	-1	2	84	78	6	63	40	79	44	76	-1	76	62	59	81	-1	-1	35	38	64	-1	20	73	-1	-1	90	-1	30	49	32	12	59	90	-1	-1	-1	28	82	0	22	56	63	98	10	1	-1	97	-1	97	14	37
40	-1	-1	56	49	43	69	30	-1	-1	27	86	19	63	36	88	89	49	-1	-1	86	-1	92	65	80	5	-1	91	58	-1	-1	-1	-1	-1	31	60	23	86	69	-1	30	39	81	41	77	3	15	71	21	37	-1	-1	4	-1	18	59	38	72	-1	47	1	11	33	94	75	25	20	13	74	-1	84	-1	26	-1	41	-1	38	50	-1	86	5	3	72	-1	-1	-1	25	61	0	59	77	65	71	-1	87	57	-1	4	76	83
24	56	22	41	-1	46	19	-1	-1	41	1	-1	65	-1	95	54	80	-1	89	18	6	78	21	85	67	86	-1	45	71	33	-1	93	94	-1	-1	33	84	15	18	23	-1	83	5	0	-1	11	18	54	38	32	-1	47	56	59	-1	-1	14	91	-1	82	80	94	91	48	73	69	84	-1	67	69	-1	56	-1	96	25	92	96	66	-1	53	22	83	25	-1	59	68	-1	49	89	0	44	-1	61	23	52	45	-1	90	45	2
3	-1	26	80	98	-1	-1	2	-1	-1	21	40	88	51	0	25	81	-1	-1	-1	25	51	16	-1	35	57	85	19	-1	-1	72	70	3	37	89	-1	-1	19	-1	50	4	-1	-1	97	-1	27	70	70	-1	61	-1	14	24	31	75	58	15	48	-1	36	18	-1	59	-1	85	38	26	45	94	19	30	20	40	-1	46	58	68	56	50	55	-1	-1	69	-1	-1	28	59	-1	-1	26	0	35	31	-1	-1	42	99	-1	62	36
95	72	85	-1	56	-1	54	17	84	91	-1	-1	-1	10	-1	46	63	15	59	-1	5	58	-1	-1	-1	55	5	23	-1	6	51	-1	3	-1	75	-1	6	31	-1	42	-1	61	11	82	5	86	18	50	69	-1	37	68	27	78	78	36	92	15	95	95	-1	6	34	83	-1	74	-1	34	-1	0	74	89	61	31	-1	-1	25	11	-1	95	95	3	-1	69	21	-1	80	95	61	-1	-1	0	93	71	86	20	19	10	-1	-1
34	-1	-1	-1	50	48	59	23	44	32	26	75	32	68	48	55	85	-1	-1	40	-1	2	27	-1	-1	-1	-1	-1	91	70	-1	-1	60	12	8	8	46	-1	-1	59	-1	26	20	51	34	-1	69	74	89	10	49	63	74	1	66	70	-1	82	-1	1	24	20	6	-1	48	18	7	-1	27	-1	64	0	69	45	50	35	18	69	5	80	-1	-1	96	82	77	30	94	-1	37	62	66	66	0	73	78	6	-1	89	78	5
-1	-1	28	-1	27	47	83	-1	12	-1	21	85	-1	61	28	-1	-1	44	93	87	32	66	89	44	75	50	-1	32	-1	36	98	93	-1	-1	13	39	-1	-1	71	88	-1	35	16	16	7	24	1	-1	-1	-1	24	89	17	23	-1	35	86	46	-1	20	70	59	-1	97	-1	-1	61	35	-1	76	36	31	22	16	77	-1	-1	21	11	76	-1	29	-1	-1	51	48	69	79	85	42	-1	53	50	0	89	58	20	91	18	87
0	90	57	43	37	-1	59	-1	-1	96	-1	88	21	62	53	38	90	53	-1	26	77	44	30	-1	98	80	16	13	26	33	-1	88	-1	-1	-1	-1	-1	26	-1	-1	-1	80	30	90	-1	-1	81	94	30	-1	12	41	5	1	63	98	80	32	96	-1	72	-1	73	11	13	-1	65	62	1	49	89	-1	72	-1	75	55	97	64	-1	16	65	89	-1	63	33	59	7	79	83	52	72	-1	-1	-1	0	93	21	27	33	8
87	-1	88	93	39	-1	40	-1	35	61	29	54	85	16	66	-1	-1	38	8	21	-1	30	5	82	86	40	12	79	79	-1	-1	32	81	-1	28	84	34	-1	14	81	-1	-1	-1	93	-1	91	-1	31	80	72	3	24	87	27	-1	-1	-1	-1	45	-1	-1	-1	1	54	-1	76	40	73	62	91	-1	-1	34	73	-1	27	-1	76	67	-1	60	-1	17	-1	86	-1	-1	87	94	25	3	-1	-1	64	-1	0	-1	91	56	-1
20	72	-1	10	58	19	-1	-1	72	85	62	83	55	-1	72	-1	91	66	93	41	-1	7	67	12	40	26	20	-1	88	37	8	70	93	43	66	67	-1	-1	48	-1	46	10	1	38	93	67	83	5	-1	70	81	36	40	34	-1	-1	-1	17	3	61	-1	95	-1	42	62	51	-1	45	20	3	99	-1	38	48	60	-1	-1	-1	20	-1	39	51	-1	-1	90	-1	-1	-1	-1	-1	48	-1	4	47	80	39	0	-1	-1	90
34	28	31	78	8	25	16	49	65	41	94	52	16	49	-1	-1	61	1	16	26	-1	17	-1	16	-1	23	90	73	49	63	13	57	-1	54	62	12	5	-1	43	-1	68	23	46	-1	18	82	7	-1	46	-1	64	78	-1	6	-1	32	67	0	66	42	10	-1	-1	-1	71	27	-1	83	53	-1	17	-1	1	79	36	-1	43	-1	61	63	59	45	12	-1	70	-1	-1	80	-1	95	-1	10	21	77	7	-1	-1	0	-1	-1
98	-1	-1	-1	18	-1	-1	-1	34	15	98	-1	92	95	52	-1	80	16	38	3	61	10	42	52	2	12	39	-1	-1	-1	5	13	6	-1	58	25	-1	74	51	33	-1	47	-1	18	41	0	35	96	66	96	40	89	24	81	54	97	-1	43	19	35	69	34	10	-1	10	89	36	55	-1	9	-1	11	85	-1	72	67	3	95	86	59	10	-1	-1	4	-1	96	90	27	-1	98	70	55	87	54	99	45	19	-1	0	81
99	82	15	55	-1	72	52	88	-1	-1	34	15	46	-1	21	77	-1	54	-1	25	-1	24	84	89	-1	83	0	-1	46	30	-1	1	21	-1	3	7	-1	-1	77	50	95	84	-1	52	43	3	38	-1	25	55	99	0	-1	36	41	89	3	-1	-1	-1	43	77	-1	-1	93	14	-1	-1	61	38	88	43	49	46	5	5	4	-1	43	20	37	89	-1	46	67	-1	71	28	41	-1	60	13	3	-1	85	49	64	6	-1	0
